evo,enemy,individual,round,f,p,e,t
1,8,4,4,85.96730528824031,68.8000000000003,0.0,305
1,8,4,4,85.96730528824031,68.8000000000003,0.0,305
1,8,5,5,81.31096349355191,45.4000000000003,0.0,296
1,8,5,5,81.31096349355191,45.4000000000003,0.0,296
1,8,5,5,81.31096349355191,45.4000000000003,0.0,296
1,8,5,5,81.31096349355191,45.4000000000003,0.0,296
1,8,5,5,81.31096349355191,45.4000000000003,0.0,296
1,8,6,6,68.51941709081478,19.600000000000236,0.0,403
1,8,6,6,68.51941709081478,19.600000000000236,0.0,403
1,8,6,6,68.51941709081478,19.600000000000236,0.0,403
1,8,6,6,68.51941709081478,19.600000000000236,0.0,403
1,8,6,6,68.51941709081478,19.600000000000236,0.0,403
1,8,7,7,0.0,0.0,50.0,475
1,8,7,7,0.0,0.0,50.0,475
1,8,7,7,0.0,0.0,50.0,475
1,8,7,7,0.0,0.0,50.0,475
1,8,7,7,0.0,0.0,50.0,475
1,8,8,8,0.0,0.0,70.0,462
1,8,8,8,0.0,0.0,70.0,462
1,8,8,8,0.0,0.0,70.0,462
1,8,8,8,0.0,0.0,70.0,462
1,8,8,8,0.0,0.0,70.0,462
1,8,9,9,84.73619281551353,62.20000000000034,0.0,305
1,8,9,9,84.73619281551353,62.20000000000034,0.0,305
1,8,9,9,84.73619281551353,62.20000000000034,0.0,305
1,8,9,9,84.73619281551353,62.20000000000034,0.0,305
1,8,9,9,84.73619281551353,62.20000000000034,0.0,305
